id,production_countries
123678,"[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
13362,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
39183,[]
62402,"[{""iso_3166_1"": ""GY"", ""name"": ""Guyana""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
206412,[]
201132,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}]"
251471,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}]"
112456,[]
20296,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}]"
25983,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
66195,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16155,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46727,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
55180,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
29015,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
91122,[]
18206,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
320146,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13856,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
219716,[]
43630,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
56491,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
99826,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
186935,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]"
357441,"[{""iso_3166_1"": ""PK"", ""name"": ""Pakistan""}]"
19344,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
242083,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18869,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
26673,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
41830,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
37694,[]
63287,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
335874,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
34592,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
92635,[]
258755,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}]"
96534,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
21283,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
272724,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84178,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
101179,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
52462,[]
269057,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
287524,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
206213,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
248402,[]
29146,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
207769,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
271185,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
29731,[]
292539,[]
654,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
91070,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2009,"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]"
323270,[]
2652,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9813,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
60421,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IR"", ""name"": ""Iran""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
157354,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
127867,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3170,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14014,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15708,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
146882,"[{""iso_3166_1"": ""GP"", ""name"": ""Guadaloupe""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
215918,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84200,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84184,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
45767,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14823,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
367551,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
343409,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
60243,"[{""iso_3166_1"": ""IR"", ""name"": ""Iran""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
57294,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
11446,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
47889,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
25461,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
905,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
279759,[]
78705,"[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}]"
25212,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
26899,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
146269,[]
292483,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14451,"[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}]"
10105,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
211557,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
838,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
40862,[]
13158,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84332,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
74510,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
74725,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
58428,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8416,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
36584,[]
13429,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
9022,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22530,[]
288,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14275,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2287,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18734,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
206197,[]
26837,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7859,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
302579,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
51955,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
376004,[]
158752,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
40658,[]
296943,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
118612,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
138976,[]
323967,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3080,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2667,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9459,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11598,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
26916,[]
181940,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
125263,[]
263503,[]
324322,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
331493,[]
375950,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
278348,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
704,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
70875,[]
75986,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
385636,"[{""iso_3166_1"": ""SI"", ""name"": ""Slovenia""}]"
14438,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
211086,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]"
23069,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
83,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
89857,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
30315,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14358,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2056,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
41144,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
35199,[]
14271,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16653,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14757,"[{""iso_3166_1"": ""AF"", ""name"": ""Afghanistan""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]"
84401,[]
23655,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36825,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
33430,[]
12281,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
125052,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
96238,[]
30246,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7301,[]
172533,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
180383,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
346,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]"
84318,[]
45145,"[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13983,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
45649,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]"
19844,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
21801,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43933,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
73511,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43653,[]
139715,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
45380,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
30867,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
81220,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
253626,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
294550,[]
90369,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
117942,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
380097,[]
322194,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
98568,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
119657,"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]"
380733,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
285743,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
362765,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
379532,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
253261,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
297100,[]
15239,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
94072,[]
4107,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
325579,[]
15624,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
17287,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
198370,[]
3062,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
328307,[]
15389,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
464,"[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]"
308467,[]
8193,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
188166,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
23827,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1282,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
762,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
64499,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
281189,[]
1435,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
47546,[]
189711,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
19204,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
9029,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18045,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
11240,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
43743,[]
157909,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10238,"[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]"
3059,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15800,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
65203,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
764,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
103620,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
319069,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IL"", ""name"": ""Israel""}]"
14278,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
25678,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
79161,[]
371690,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
389,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
52032,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3078,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
38810,"[{""iso_3166_1"": ""GR"", ""name"": ""Greece""}]"
21525,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
55123,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11980,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11956,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
1550,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
162396,[]
26518,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8942,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
68412,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2786,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
87943,"[{""iso_3166_1"": ""CM"", ""name"": ""Cameroon""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
73981,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
91721,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
118452,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
47534,[]
40914,[]
365052,[]
13282,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
250184,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
426067,[]
324352,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
318040,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
27420,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
80468,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84188,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2255,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
50035,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
300327,[]
14290,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
29371,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44490,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
32222,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]"
378237,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
431,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
76996,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]"
51942,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1424,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
60420,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
325123,[]
142132,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
20520,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
109729,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
78307,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12247,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
29917,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
70687,[]
60463,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46252,[]
24869,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
77934,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
34697,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
320435,[]
150211,[]
306667,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
274758,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3060,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
40963,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
